NumAnc	NumDer	AFRDerFreq	EURDerFreq	Counts
34	0	0.02	0.27	1
39	0	0.05	0.09	1
54	0	0.01	0.1	1
55	0	0.16	0.01	1
70	0	0.02	0.13	1
66	0	0.32	0.42	1
38	1	0.08	0.03	1
31	1	0.19	0.35	1
46	0	0.21	0.28	1
0	43	0.75	0.99	1
44	1	0.32	0.42	1
0	45	0.55	0.67	1
42	0	0.16	0.41	1
54	0	0.28	0.48	1
41	0	0.26	0.39	1
0	44	0.54	0.85	1
48	1	0.08	0.31	1
49	0	0.1	0.02	1
33	0	0.53	0.49	1
59	2	0.06	0.08	1
37	2	0.04	0.29	1
53	0	0.14	0.04	1
40	0	0.37	0.23	2
45	0	0.15	0.5	1
36	1	0.42	0.64	1
1	58	0.57	0.71	1
51	1	0.01	0.03	1
43	0	0.01	0.12	1
44	0	0.02	0.14	1
36	28	0.37	0.33	1
40	0	0.23	0.13	1
48	4	0.44	0.92	1
50	0	0.16	0.1	1
48	0	0.1	0.47	1
63	0	0.84	0.96	1
44	0	0.08	0.09	1
0	47	0.07	0.05	1
29	1	0.4	0.67	1
48	0	0.96	0.57	1
1	55	0.48	0.28	1
36	0	0.14	0.04	1
0	32	0.59	0.78	1
42	2	0.07	0.66	1
0	34	0.09	0.22	1
42	0	0.34	0.56	1
50	0	0.16	0.61	1
0	46	0.82	0.99	1
59	0	0.27	0.35	1
46	0	0.03	0.05	1
49	0	0.03	0.19	1
33	0	0.01	0.03	1
46	0	0.64	0.29	1
30	0	0.02	0.11	1
46	1	0.25	0.33	1
67	1	0.67	0.8	1
42	0	0.12	0.07	1
42	1	0.89	0.93	1
51	0	0.1	0.09	1
42	1	0.12	0.19	1
27	1	0.14	0.09	1
42	35	0.51	0.35	1
58	0	0.43	0.21	1
46	0	0.74	0.72	1
65	2	0.23	0.37	1
34	0	0.51	0.48	1
62	4	0.8	0.88	1
48	0	0.81	0.6	1
59	0	0.9	0.98	1
0	53	0.11	0.02	1
57	0	0.01	0.11	1
60	0	0.01	0.05	4
28	0	0.11	0.5	1
39	0	0.01	0.03	1
44	0	0.11	0.15	1
31	0	0.12	0.33	1
64	0	0.16	0.06	1
1	54	0.01	0.02	1
71	0	0.13	0.01	1
35	0	0.08	0.03	1
38	1	0.57	0.88	1
44	0	0.09	0.15	1
57	0	0.07	0.21	1
33	0	0.18	0.02	1
72	0	0.08	0.04	1
60	4	0.17	0.79	1
57	1	0.34	0.86	1
65	0	0.06	0.06	1
42	0	0.33	0.25	1
1	48	0.49	0.51	1
1	73	0.59	0.06	1
48	0	0.39	0.28	1
42	0	0.31	0.54	1
38	0	0.33	0.78	1
35	0	0.18	0.07	1
34	0	0.01	0.12	1
43	1	0.13	0.61	1
56	0	0.03	0.32	1
33	0	0.43	0.53	1
0	42	0.97	0.86	1
45	1	0.01	0.03	1
35	0	0.05	0.02	1
49	1	0.14	0.46	1
34	0	0.51	0.56	1
0	66	0.81	0.99	1
62	0	0.03	0.02	1
47	0	0.33	0.12	1
28	0	0.31	0.06	1
78	0	0.31	0.43	1
52	0	0.23	0.18	1
37	1	0.03	0.09	1
43	1	0.1	0.03	1
41	0	0.5	0.44	1
53	0	0.04	0.33	1
31	0	0.32	0.66	1
2	40	0.38	0.75	1
52	0	0.18	0.57	1
42	0	0.63	0.73	1
69	0	0.09	0.09	1
44	0	0.02	0.28	1
52	0	0.02	0.18	1
2	37	0.47	0.39	1
0	44	0.73	0.54	1
68	0	0.06	0.01	1
46	0	0.62	0.3	1
0	51	0.49	0.9	1
39	0	0.5	0.17	1
40	0	0.01	0.01	1
0	62	0.16	0.19	1
53	1	0.18	0.06	1
35	0	0.53	0.61	1
68	1	0.39	0.24	1
49	0	0.09	0.28	1
42	0	0.02	0.3	1
34	1	0.09	0.07	1
54	0	0.04	0.06	1
49	1	0.13	0.03	1
0	59	0.23	0.26	1
20	0	0.19	0.02	1
43	0	0.03	0.27	1
40	0	0.51	0.82	1
55	0	0.01	0.11	1
0	59	0.89	0.79	1
50	0	0.08	0.19	1
39	0	0.33	0.84	1
46	0	0.26	0.47	1
0	59	0.83	0.52	1
2	71	0.57	0.36	1
45	1	0.26	0.5	1
0	55	0.39	0.78	1
42	0	0.31	0.56	1
0	40	0.06	0.26	1
41	0	0.04	0.06	1
55	0	0.17	0.63	1
31	0	0.13	0.19	1
50	0	0.05	0.04	1
69	0	0.04	0.01	1
36	0	0.02	0.13	1
31	0	0.11	0.34	1
48	0	0.2	0.02	1
31	0	0.06	0.16	1
49	0	0.38	0.22	1
40	0	0.46	0.42	1
39	0	0.3	0.01	1
38	0	0.05	0.1	1
49	1	0.11	0.23	1
28	0	0.67	0.71	1
36	1	0.03	0.17	1
38	0	0.02	0.01	2
52	0	0.12	0.03	1
45	0	0.07	0.34	1
54	0	0.07	0.02	1
37	0	0.05	0.02	1
48	0	0.61	0.7	1
56	0	0.14	0.02	1
40	0	0.01	0.02	1
73	0	0.17	0.36	1
46	0	0.17	0.39	1
57	0	0.2	0.12	1
48	0	0.56	0.31	1
46	0	0.61	0.19	1
41	0	0.29	0.01	1
35	1	0.3	0.05	1
32	0	0.02	0.13	1
0	34	0.92	0.9	1
0	31	0.94	0.97	1
0	18	0.75	0.87	1
60	1	0.53	0.61	1
71	0	0.09	0.01	1
35	0	0.35	0.55	1
40	0	0.52	0.79	1
38	0	0.16	0.33	1
48	0	0.01	0.03	2
33	0	0.55	0.59	1
99	2	0.69	0.96	1
1	50	0.6	0.13	1
42	0	0.13	0.25	1
32	0	0.48	0.81	1
0	43	0.63	0.06	1
61	0	0.01	0.22	1
0	46	0.81	0.86	1
43	0	0.04	0.13	1
1	52	0.75	0.76	1
53	0	0.21	0.43	1
41	0	0.62	0.71	1
0	42	0.87	0.76	1
52	0	0.26	0.7	1
27	0	0.66	0.39	1
59	0	0.33	0.19	1
61	0	0.48	0.68	1
31	1	0.32	0.85	1
48	3	0.02	0.2	1
49	0	0.19	0.37	1
61	1	0.8	0.94	1
38	1	0.03	0.15	1
45	1	0.01	0.14	1
61	0	0.12	0.08	1
54	0	0.29	0.03	1
46	0	0.05	0.04	1
45	1	0.2	0.4	1
14	16	0.01	0.01	1
54	0	0.17	0.5	1
0	48	0.01	0.21	1
68	1	0.01	0.11	1
41	0	0.17	0.5	1
66	1	0.3	0.39	1
89	0	0.03	0.02	1
66	0	0.51	0.77	1
0	37	0.22	0.42	1
36	0	0.53	0.44	1
41	0	0.49	0.26	1
42	1	0.51	0.61	1
2	54	0.63	0.07	1
46	0	0.15	0.39	1
33	0	0.39	0.72	1
59	0	0.18	0.1	1
39	1	0.13	0.12	1
43	1	0.26	0.7	1
1	38	0.63	0.78	1
37	0	0.01	0.11	1
0	48	0.29	0.44	1
48	1	0.89	0.6	1
38	0	0.01	0.17	1
42	0	0.29	0.3	1
36	1	0.46	0.48	1
42	3	0.88	0.85	1
44	0	0.39	0.67	1
37	0	0.01	0.05	1
48	0	0.26	0.67	1
0	27	0.54	0.53	1
45	1	0.16	0.09	1
56	0	0.07	0.13	1
45	0	0.08	0.32	1
41	0	0.29	0.11	1
48	1	0.1	0.09	1
50	0	0.14	0.2	1
42	0	0.07	0.17	1
46	0	0.08	0.18	1
46	1	0.37	0.52	1
44	0	0.22	0.59	1
42	0	0.15	0.17	1
35	0	0.34	0.01	1
63	1	0.2	0.75	1
42	0	0.01	0.03	1
43	1	0.45	0.69	1
1	59	0.25	0.15	1
50	0	0.09	0.05	1
44	0	0.21	0.26	1
82	0	0.41	0.43	1
0	47	0.36	0.67	1
27	0	0.18	0.88	1
29	3	0.41	0.74	1
49	0	0.13	0.71	1
44	0	0.03	0.02	1
36	0	0.17	0.04	1
32	0	0.11	0.22	1
43	1	0.22	0.44	1
43	0	0.01	0.09	1
39	0	0.22	0.1	1
36	0	0.33	0.76	1
0	37	0.94	0.97	1
36	0	0.05	0.3	1
0	61	0.79	0.81	1
38	0	0.22	0.39	1
48	1	0.01	0.04	1
54	3	0.22	0.01	1
36	0	0.04	0.48	1
33	19	0.05	0.13	1
51	0	0.04	0.27	1
28	0	0.25	0.31	1
59	0	0.06	0.02	1
0	43	0.39	0.6	1
50	0	0.15	0.19	1
40	0	0.11	0.15	1
51	0	0.1	0.81	1
31	0	0.04	0.01	1
40	0	0.01	0.11	1
60	1	0.45	0.19	1
1	50	0.32	0.58	1
54	0	0.05	0.08	1
35	0	0.01	0.1	1
20	0	0.37	0.27	1
34	0	0.48	0.46	1
38	1	0.79	0.77	1
49	1	0.74	0.83	1
45	0	0.16	0.2	1
67	1	0.46	0.15	1
52	0	0.18	0.22	1
50	2	0.24	0.58	1
50	0	0.54	0.78	1
0	32	0.18	0.33	1
42	0	0.08	0.02	1
41	1	0.02	0.22	1
53	0	0.3	0.06	1
65	0	0.13	0.2	1
26	0	0.28	0.57	1
47	0	0.21	0.13	1
1	57	0.28	0.14	1
59	0	0.01	0.01	1
1	41	0.12	0.03	1
50	0	0.46	0.36	1
0	51	0.1	0.28	1
41	1	0.47	0.55	1
39	0	0.2	0.06	1
29	0	0.15	0.01	1
55	1	0.39	0.32	1
49	0	0.15	0.15	1
40	0	0.02	0.11	1
18	0	0.02	0.14	1
50	0	0.07	0.1	1
43	1	0.61	0.56	1
0	44	0.37	0.16	1
50	2	0.15	0.15	1
51	0	0.05	0.05	1
50	0	0.11	0.06	1
2	31	0.66	0.66	1
69	0	0.47	0.24	1
37	0	0.17	0.51	1
60	0	0.08	0.26	1
46	3	0.34	0.74	1
66	1	0.06	0.09	1
34	0	0.15	0.26	1
27	0	0.07	0.07	1
0	31	0.53	0.39	1
62	0	0.45	0.69	1
30	0	0.07	0.06	1
40	0	0.6	0.43	1
45	0	0.07	0.29	1
36	1	0.13	0.28	1
46	0	0.24	0.66	1
30	0	0.22	0.01	1
57	0	0.01	0.16	1
45	0	0.07	0.01	1
50	0	0.02	0.24	1
0	40	0.35	0.05	1
55	0	0.36	0.86	1
29	0	0.05	0.25	1
65	0	0.51	0.45	1
42	1	0.36	0.7	1
30	1	0.06	0.02	1
37	0	0.3	0.22	1
34	3	0.19	0.46	1
48	0	0.18	0.05	1
55	0	0.1	0.36	1
41	0	0.04	0.23	1
33	1	0.41	0.86	1
36	0	0.14	0.17	1
42	0	0.08	0.05	1
0	66	0.34	0.73	1
2	52	0.13	0.06	1
53	0	0.01	0.04	1
54	0	0.83	0.9	1
55	0	0.06	0.24	1
55	0	0.53	0.37	1
58	0	0.2	0.59	1
0	74	0.33	0.65	1
32	0	0.01	0.19	1
21	19	0.1	0.14	1
47	0	0.21	0.15	1
1	67	0.39	0.25	1
44	1	0.4	0.6	1
44	0	0.01	0.07	1
43	0	0.01	0.05	1
68	0	0.1	0.08	1
43	0	0.99	0.86	1
89	8	0.33	0.23	1
0	49	0.65	0.14	1
37	0	0.13	0.04	1
44	0	0.02	0.06	1
53	1	0.88	0.91	1
49	0	0.22	0.35	1
42	0	0.1	0.07	1
14	13	0.01	0.18	1
0	41	0.7	0.78	1
43	0	0.05	0.17	1
0	41	0.65	0.84	1
33	1	0.34	0.16	1
0	43	0.08	0.26	1
39	0	0.04	0.39	1
36	0	0.01	0.16	1
43	0	0.09	0.33	1
38	1	0.06	0.06	1
74	0	0.01	0.05	1
38	0	0.46	0.31	1
51	0	0.24	0.03	1
0	49	0.31	0.55	1
41	0	0.35	0.42	1
55	0	0.02	0.16	1
40	0	0.25	0.51	1
56	0	0.7	0.51	1
49	0	0.16	0.01	1
32	2	0.99	0.87	1
49	0	0.15	0.1	1
40	0	0.01	0.09	1
46	0	0.16	0.1	1
0	46	0.95	0.99	1
29	1	0.63	0.37	1
0	52	0.09	0.69	1
36	0	0.19	0.22	1
0	33	0.5	0.83	1
57	0	0.14	0.13	1
61	0	0.15	0.18	1
50	0	0.06	0.28	1
64	0	0.07	0.03	1
37	1	0.01	0.16	1
52	0	0.03	0.1	2
35	0	0.12	0.08	1
52	0	0.02	0.03	1
1	29	0.74	0.64	1
44	0	0.22	0.48	1
39	0	0.17	0.01	1
59	0	0.06	0.05	1
0	49	0.67	0.56	1
54	0	0.1	0.23	1
1	51	0.51	0.58	1
47	0	0.59	0.88	1
76	0	0.83	0.98	1
1	66	0.14	0.1	1
59	5	0.17	0.32	1
32	0	0.13	0.34	1
33	0	0.01	0.15	1
65	0	0.25	0.25	1
39	0	0.09	0.05	1
43	0	0.01	0.08	1
32	0	0.32	0.29	1
39	0	0.05	0.11	1
46	0	0.21	0.01	1
42	0	0.01	0.01	3
2	53	0.24	0.05	1
40	0	0.24	0.45	1
55	0	0.55	0.75	1
33	0	0.18	0.27	1
41	1	0.22	0.32	1
52	2	0.1	0.22	1
41	0	0.02	0.11	1
39	0	0.17	0.31	1
0	53	0.23	0.16	1
43	0	0.25	0.07	1
40	2	0.51	0.88	1
58	0	0.24	0.37	1
0	34	0.3	0.45	1
41	0	0.01	0.12	1
0	56	0.91	0.82	1
44	1	0.1	0.12	1
49	0	0.19	0.61	1
47	0	0.62	0.99	1
44	0	0.04	0.01	1
60	0	0.09	0.09	1
43	0	0.01	0.02	2
46	0	0.73	0.85	1
57	0	0.01	0.03	1
37	0	0.12	0.15	1
50	0	0.2	0.29	1
29	0	0.06	0.04	1
43	0	0.06	0.07	1
0	43	0.55	0.34	1
33	0	0.12	0.07	1
31	0	0.07	0.15	1
34	0	0.16	0.2	1
52	2	0.11	0.04	1
43	0	0.68	0.35	1
39	0	0.01	0.06	1
0	39	0.73	0.97	1
32	0	0.06	0.14	1
59	0	0.04	0.02	1
27	0	0.16	0.25	1
58	0	0.32	0.06	1
78	0	0.03	0.09	1
43	0	0.14	0.19	1
46	1	0.08	0.66	1
57	0	0.09	0.03	1
20	28	0.76	0.72	1
28	0	0.14	0.01	1
37	0	0.04	0.02	1
45	0	0.08	0.03	1
51	0	0.41	0.84	1
36	0	0.16	0.47	1
43	0	0.05	0.34	1
34	0	0.08	0.29	1
0	51	0.28	0.74	1
0	44	0.65	0.51	1
49	0	0.04	0.44	1
56	0	0.04	0.06	1
53	0	0.01	0.03	1
1	43	0.66	0.61	1
34	0	0.33	0.09	1
29	1	0.03	0.28	1
63	0	0.04	0.31	1
34	0	0.31	0.26	1
32	0	0.01	0.01	1
65	0	0.12	0.21	1
35	0	0.08	0.21	1
47	1	0.07	0.52	1
62	0	0.3	0.6	1
0	50	0.53	0.39	1
56	0	0.36	0.48	1
42	0	0.03	0.07	1
48	0	0.21	0.03	1
45	0	0.08	0.19	1
0	31	0.58	0.82	1
38	1	0.23	0.41	1
0	49	0.28	0.41	1
36	0	0.01	0.03	1
49	0	0.12	0.08	1
45	0	0.89	0.81	1
41	0	0.01	0.14	1
51	0	0.01	0.01	1
45	1	0.11	0.24	1
0	34	0.84	0.99	1
34	1	0.02	0.22	1
43	0	0.44	0.84	1
34	0	0.87	0.34	1
54	0	0.05	0.1	1
43	1	0.02	0.31	1
44	0	0.72	0.35	1
35	0	0.6	0.32	1
40	0	0.13	0.25	1
37	0	0.1	0.3	1
43	0	0.29	0.33	1
49	0	0.12	0.06	1
46	0	0.01	0.11	1
55	0	0.14	0.05	1
0	45	0.78	0.71	1
39	0	0.03	0.13	1
43	0	0.01	0.26	1
41	1	0.01	0.1	1
43	1	0.29	0.78	1
51	0	0.1	0.41	1
49	0	0.37	0.48	1
0	41	0.63	0.77	1
44	1	0.07	0.21	1
42	0	0.41	0.4	1
1	70	0.35	0.52	1
46	0	0.04	0.35	1
36	0	0.07	0.28	1
50	0	0.29	0.74	1
55	2	0.09	0.17	1
0	45	0.28	0.06	1
46	0	0.03	0.08	1
31	1	0.84	0.91	1
42	0	0.08	0.03	1
49	0	0.01	0.12	1
48	1	0.06	0.17	1
52	0	0.5	0.61	1
40	0	0.11	0.13	1
47	0	0.01	0.12	1
44	0	0.34	0.03	1
46	0	0.15	0.16	1
51	0	0.33	0.01	2
36	0	0.55	0.33	1
47	0	0.21	0.38	1
54	0	0.05	0.03	1
64	0	0.01	0.16	1
65	0	0.04	0.07	1
41	0	0.08	0.02	1
0	52	0.52	0.93	1
58	0	0.21	0.17	1
33	0	0.34	0.29	1
41	1	0.51	0.51	1
42	1	0.18	0.33	1
60	0	0.71	0.84	1
63	0	0.1	0.25	1
58	0	0.07	0.29	1
60	0	0.08	0.37	1
37	0	0.37	0.67	1
44	0	0.72	0.76	1
32	0	0.01	0.16	1
35	0	0.03	0.07	1
38	0	0.26	0.02	1
60	0	0.47	0.15	1
16	31	0.59	0.52	1
51	3	0.01	0.08	1
43	0	0.28	0.57	1
34	0	0.32	0.25	1
58	0	0.49	0.95	1
37	0	0.91	0.97	1
65	0	0.06	0.24	1
44	0	0.27	0.51	1
41	2	0.09	0.79	1
43	0	0.33	0.04	1
71	0	0.01	0.09	1
0	57	0.75	0.88	1
35	0	0.02	0.2	1
34	0	0.07	0.07	1
67	1	0.04	0.43	1
48	0	0.15	0.22	1
39	1	0.01	0.04	1
0	35	0.04	0.03	1
51	0	0.07	0.32	1
52	0	0.55	0.32	1
54	0	0.97	0.97	1
15	12	0.19	0.02	1
1	62	0.63	0.87	1
33	0	0.15	0.61	1
55	1	0.07	0.09	1
43	0	0.03	0.09	1
0	84	0.89	0.83	1
47	0	0.19	0.51	1
42	0	0.22	0.1	1
39	0	0.76	0.36	1
44	0	0.25	0.58	1
34	0	0.59	0.84	1
0	41	0.19	0.56	1
32	0	0.1	0.01	1
61	0	0.33	0.33	1
51	0	0.1	0.39	2
51	1	0.29	0.58	1
0	35	0.79	0.64	1
50	0	0.16	0.28	1
38	0	0.67	0.81	1
65	0	0.29	0.65	1
61	0	0.16	0.01	1
46	0	0.01	0.02	1
39	0	0.02	0.01	3
1	47	0.22	0.33	1
43	0	0.2	0.37	2
35	0	0.13	0.2	1
39	0	0.01	0.01	1
53	0	0.75	0.62	1
37	0	0.03	0.36	1
3	56	0.56	0.69	1
43	0	0.51	0.46	1
64	0	0.17	0.29	1
50	0	0.01	0.13	1
40	0	0.69	0.27	1
40	0	0.1	0.06	1
0	37	0.03	0.17	1
42	0	0.35	0.62	1
0	41	0.54	0.11	1
35	0	0.03	0.02	1
42	0	0.04	0.03	1
0	46	0.23	0.02	1
40	0	0.29	0.02	1
42	0	0.49	0.46	1
36	0	0.2	0.38	1
61	0	0.15	0.25	1
0	55	0.68	0.92	1
0	46	0.71	0.71	1
61	0	0.22	0.17	1
0	45	0.48	0.55	1
38	1	0.24	0.25	1
39	0	0.11	0.39	1
56	0	0.18	0.36	1
1	55	0.65	0.27	1
41	0	0.19	0.25	1
52	0	0.18	0.15	1
44	0	0.25	0.04	1
49	0	0.05	0.59	1
66	0	0.55	0.92	1
56	0	0.32	0.1	1
29	0	0.01	0.12	1
67	2	0.23	0.36	1
43	0	0.05	0.41	1
40	0	0.12	0.02	1
33	0	0.18	0.01	1
38	6	0.23	0.48	1
42	1	0.49	0.89	1
51	0	0.01	0.16	1
53	0	0.16	0.07	1
19	27	0.58	0.9	1
23	26	0.71	0.88	1
0	57	0.33	0.25	1
0	39	0.78	0.39	1
56	0	0.1	0.02	1
37	0	0.02	0.34	1
53	0	0.55	0.38	1
67	0	0.13	0.12	1
61	0	0.43	0.41	1
39	2	0.16	0.23	1
28	0	0.13	0.1	1
53	0	0.09	0.27	1
34	2	0.42	0.86	1
61	0	0.37	0.85	1
37	0	0.1	0.26	1
48	0	0.27	0.03	1
0	47	0.87	0.91	1
0	48	0.25	0.39	1
1	41	0.37	0.16	1
0	48	0.34	0.51	1
33	0	0.11	0.09	1
29	0	0.01	0.03	1
78	0	0.03	0.06	1
27	0	0.03	0.22	1
58	0	0.09	0.02	1
32	0	0.38	0.11	1
43	0	0.02	0.24	1
47	0	0.16	0.02	1
49	0	0.02	0.17	1
54	0	0.65	0.51	1
51	0	0.06	0.08	1
33	3	0.62	0.88	1
34	0	0.06	0.49	1
36	0	0.23	0.42	1
31	0	0.32	0.25	1
58	1	0.93	0.95	1
42	0	0.04	0.13	1
70	0	0.09	0.19	1
34	0	0.18	0.03	1
46	1	0.06	0.12	1
54	0	0.2	0.2	1
0	52	0.54	0.41	1
38	1	0.01	0.01	2
36	0	0.06	0.2	1
1	33	0.78	0.45	1
67	0	0.15	0.09	1
45	0	0.16	0.82	1
46	0	0.11	0.31	1
0	46	0.76	0.73	1
62	0	0.58	0.63	1
49	0	0.06	0.24	1
52	0	0.01	0.13	1
37	2	0.27	0.52	1
39	0	0.24	0.76	1
34	0	0.58	0.64	1
42	0	0.19	0.01	1
0	55	0.98	0.91	1
0	38	0.54	0.18	1
38	0	0.16	0.3	1
2	53	0.73	0.99	1
55	0	0.78	0.89	1
60	0	0.12	0.39	1
35	0	0.27	0.63	1
28	0	0.15	0.25	1
40	1	0.38	0.46	1
41	0	0.06	0.08	1
47	0	0.07	0.04	1
43	0	0.34	0.03	1
63	0	0.01	0.03	1
53	2	0.87	0.88	1
0	48	0.42	0.5	1
39	1	0.71	0.56	1
63	1	0.69	0.63	1
45	0	0.34	0.75	1
47	1	0.29	0.15	1
57	0	0.26	0.01	1
40	0	0.11	0.31	1
43	1	0.03	0.43	1
45	0	0.51	0.35	1
33	0	0.26	0.01	1
41	0	0.24	0.07	1
0	16	0.98	0.96	1
0	42	0.95	0.99	1
47	0	0.45	0.49	1
56	0	0.92	0.97	1
47	0	0.04	0.04	1
0	45	0.83	0.73	1
49	0	0.19	0.06	1
68	1	0.39	0.45	1
1	36	0.15	0.04	1
46	0	0.73	0.75	1
0	38	0.03	0.26	1
34	1	0.02	0.25	1
36	0	0.45	0.26	1
51	1	0.18	0.16	1
42	0	0.04	0.02	1
66	0	0.16	0.06	1
49	0	0.02	0.06	1
0	46	0.59	0.17	1
45	0	0.17	0.21	1
4	50	0.01	0.1	1
39	0	0.04	0.12	1
40	0	0.14	0.79	1
34	1	0.15	0.12	1
36	0	0.18	0.07	1
0	38	0.01	0.04	1
0	27	0.15	0.18	1
53	0	0.49	0.79	1
53	1	0.13	0.62	1
32	0	0.01	0.08	1
0	51	0.69	0.58	1
0	36	0.01	0.07	1
0	45	0.1	0.57	1
54	0	0.05	0.04	1
51	0	0.03	0.15	1
57	0	0.06	0.07	1
51	0	0.16	0.19	1
44	0	0.06	0.07	1
42	0	0.01	0.06	1
1	73	0.05	0.49	1
0	34	0.64	0.28	1
43	1	0.01	0.15	1
48	0	0.66	0.73	1
49	0	0.08	0.33	1
50	0	0.36	0.25	1
47	0	0.1	0.54	1
42	0	0.11	0.06	1
0	49	0.03	0.02	1
36	0	0.86	0.98	1
24	19	0.71	0.26	1
39	2	0.19	0.28	1
0	61	0.32	0.18	1
40	0	0.06	0.06	1
39	0	0.42	0.24	1
46	0	0.65	0.5	1
35	0	0.39	0.07	1
0	32	0.94	0.97	1
45	1	0.08	0.08	1
55	0	0.22	0.01	1
41	0	0.4	0.1	1
1	55	0.78	0.98	1
44	0	0.2	0.11	1
17	15	0.47	0.52	1
0	44	0.47	0.43	1
0	59	0.64	0.83	1
27	1	0.39	0.89	1
44	0	0.68	0.33	1
46	0	0.22	0.03	1
0	54	0.69	0.92	1
0	69	0.27	0.65	1
0	43	0.03	0.04	1
46	0	0.04	0.22	1
40	0	0.68	0.92	1
58	0	0.11	0.04	1
49	0	0.07	0.02	1
27	0	0.02	0.31	1
36	0	0.02	0.05	1
38	0	0.04	0.11	1
45	0	0.25	0.33	1
49	0	0.03	0.04	1
25	0	0.08	0.25	1
55	0	0.35	0.86	1
35	1	0.48	0.57	1
35	0	0.12	0.12	1
48	0	0.07	0.25	1
73	0	0.22	0.24	1
52	0	0.03	0.02	1
52	0	0.19	0.04	1
46	0	0.26	0.03	1
0	46	0.5	0.67	1
58	1	0.03	0.04	1
45	0	0.06	0.31	1
45	0	0.07	0.26	1
0	36	0.63	0.79	1
37	0	0.48	0.37	1
44	2	0.03	0.03	1
38	1	0.05	0.2	1
40	0	0.21	0.44	1
43	0	0.32	0.36	1
60	0	0.02	0.37	1
72	0	0.69	0.45	1
46	0	0.1	0.45	1
51	1	0.01	0.08	1
38	1	0.14	0.06	1
0	33	0.83	0.99	1
49	0	0.14	0.03	1
40	0	0.07	0.03	1
39	1	0.25	0.33	1
51	0	0.27	0.2	1
51	0	0.1	0.06	1
51	0	0.02	0.01	1
35	0	0.06	0.24	1
48	0	0.59	0.31	1
0	47	0.67	0.75	1
55	0	0.09	0.23	1
27	0	0.01	0.12	1
38	0	0.03	0.28	1
32	0	0.12	0.2	1
43	1	0.61	0.78	1
57	0	0.16	0.24	1
44	0	0.03	0.1	1
1	41	0.99	0.91	1
52	0	0.22	0.5	1
42	0	0.21	0.04	1
0	65	0.03	0.37	1
48	0	0.02	0.38	1
56	0	0.04	0.02	1
46	1	0.28	0.37	1
25	23	0.48	0.53	1
38	0	0.4	0.46	1
0	41	0.45	0.82	1
0	42	0.59	0.38	1
47	0	0.1	0.25	1
38	0	0.03	0.35	1
58	0	0.02	0.02	1
28	0	0.34	0.08	1
27	0	0.53	0.47	1
0	66	0.11	0.08	1
58	0	0.19	0.32	1
35	0	0.14	0.28	1
61	2	0.11	0.15	1
43	0	0.27	0.32	1
48	1	0.01	0.03	1
38	0	0.07	0.04	1
68	1	0.12	0.72	1
49	0	0.45	0.58	1
60	0	0.14	0.02	1
32	0	0.25	0.19	1
47	0	0.1	0.13	1
30	0	0.32	0.37	1
48	0	0.08	0.01	1
34	0	0.05	0.04	1
50	0	0.09	0.35	1
44	0	0.11	0.13	1
1	46	0.27	0.04	1
69	1	0.13	0.14	1
58	0	0.01	0.01	1
39	0	0.08	0.64	1
28	0	0.05	0.09	1
35	1	0.06	0.12	1
0	32	0.11	0.1	1
26	1	0.01	0.08	1
0	63	0.09	0.12	1
42	0	0.49	0.29	1
60	2	0.01	0.01	1
0	39	0.2	0.26	1
0	33	0.57	0.69	1
41	0	0.2	0.01	1
54	2	0.02	0.03	1
57	0	0.16	0.16	1
50	2	0.35	0.97	1
68	2	0.01	0.12	1
59	0	0.01	0.03	1
62	0	0.07	0.05	1
50	1	0.55	0.69	1
68	0	0.24	0.54	1
67	0	0.02	0.01	1
52	0	0.02	0.12	1
0	55	0.58	0.99	1
0	34	0.89	0.65	1
49	0	0.03	0.05	1
48	0	0.52	0.45	1
40	0	0.23	0.57	1
48	0	0.33	0.86	1
0	41	0.33	0.91	1
62	0	0.49	0.76	1
42	0	0.2	0.1	1
0	44	0.81	0.91	1
41	0	0.42	0.01	1
44	0	0.02	0.09	1
34	0	0.8	0.34	1
40	0	0.13	0.44	1
70	0	0.26	0.27	1
31	0	0.09	0.32	1
34	0	0.29	0.6	1
57	0	0.49	0.43	1
47	0	0.38	0.85	1
35	0	0.43	0.71	1
33	0	0.06	0.32	1
49	0	0.01	0.26	1
46	0	0.02	0.05	1
39	0	0.02	0.22	1
39	0	0.16	0.32	1
37	1	0.1	0.22	1
0	34	0.09	0.07	1
53	1	0.02	0.13	1
56	0	0.14	0.1	1
43	0	0.35	0.55	1
27	0	0.98	0.78	1
67	1	0.02	0.06	1
21	0	0.01	0.01	1
38	0	0.13	0.27	1
59	1	0.01	0.02	1
38	2	0.65	0.44	1
42	2	0.41	0.33	1
35	0	0.21	0.15	1
41	0	0.34	0.39	1
41	0	0.03	0.1	1
65	1	0.01	0.09	1
41	0	0.18	0.17	1
0	63	0.2	0.24	1
38	1	0.45	0.42	1
34	2	0.33	0.04	1
39	0	0.2	0.36	1
51	0	0.05	0.09	1
53	0	0.09	0.05	1
51	1	0.11	0.32	1
40	0	0.95	0.57	1
60	0	0.08	0.01	1
0	52	0.73	0.97	1
44	0	0.08	0.02	1
1	41	0.68	0.77	1
51	0	0.02	0.26	2
39	0	0.06	0.11	1
55	0	0.31	0.34	1
3	43	0.33	0.14	1
45	0	0.22	0.44	1
74	0	0.08	0.06	1
34	0	0.4	0.49	1
